,DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName,Zipcode
5230,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44408
3696,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,37,1,Good,16024
5695,2/25/2023,0,EST,Canton and Massillon,OH,40.7949,-81.4576,PM2.5,43,1,Good,44625
996,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,43,1,Good,15005
995,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,37,1,Good,15005
2162,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44431
3466,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,16132
5520,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44443
4228,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,16115
881,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,16148
2104,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44401
2636,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,37,1,Good,15081
2637,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,43,1,Good,15081
6160,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44471
823,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,16121
3408,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,16105
1640,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44509
4286,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,16120
5753,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44446
762,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,43,1,Good,15090
761,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,37,1,Good,15090
3697,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,43,1,Good,16024
3815,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,43,1,Good,16033
2046,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44454
5811,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44449
232,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,16146
4460,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,16117
174,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,16116
6626,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44510
5114,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44403
3229,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,43,1,Good,15143
3228,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,37,1,Good,15143
5928,2/25/2023,0,EST,Canton and Massillon,OH,40.7949,-81.4576,PM2.5,43,1,Good,44634
3110,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,37,1,Good,15015
1930,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44511
113,2/25/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,25,1,Good,16051
112,2/25/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,35,1,Good,16051
3111,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,43,1,Good,15015
1872,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44423
4574,2/25/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,35,1,Good,16140
4575,2/25/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,25,1,Good,16140
6102,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44460
6941,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44619
4927,2/25/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,25,1,Good,16156
4926,2/25/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,35,1,Good,16156
4636,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,16141
6394,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44493
3814,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,37,1,Good,16033
1988,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44609
2992,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,37,1,Good,15108
525,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,43,1,Good,15074
524,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,37,1,Good,15074
6510,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44503
2874,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,37,1,Good,15061
2875,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,43,1,Good,15061
4751,2/25/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,25,1,Good,16142
4750,2/25/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,35,1,Good,16142
1756,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44452
5172,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44405
408,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,16101
6452,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44502
5986,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44451
5404,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44432
5055,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44440
1814,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44506
6858,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44415
6218,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44473
5869,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44512
347,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,43,1,Good,15003
346,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,37,1,Good,15003
5462,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44436
2993,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,43,1,Good,15108
4812,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,16155
5346,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44425
4051,2/25/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,25,1,Good,16057
2401,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,43,1,Good,15042
4112,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,16102
2400,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,37,1,Good,15042
6336,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44490
6742,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44507
1233,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44406
2519,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,43,1,Good,15046
3582,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,16160
2518,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,37,1,Good,15046
1582,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44515
6568,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44504
5288,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44420
1113,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,37,1,Good,15086
1114,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,43,1,Good,15086
1349,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44484
6684,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44505
4050,2/25/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,35,1,Good,16057
3933,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,43,1,Good,16046
1291,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44442
2282,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,43,1,Good,15027
4170,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,16112
3932,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,37,1,Good,16046
1407,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44514
3524,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,16136
5636,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44437
1524,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44445
1175,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,16159
2281,2/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,37,1,Good,15027
1465,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44672
4988,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,16161
5578,2/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,35,1,Good,44438
6278,2/25/2023,0,EST,Canton and Massillon,OH,40.7949,-81.4576,PM2.5,43,1,Good,44607
2402,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,41,1,Good,15042
5173,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44405
409,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,16101
3699,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,57,2,Moderate,16024
2758,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,57,2,Moderate,15056
4053,2/26/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,48,1,Good,16057
6453,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44502
5405,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44432
2757,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,41,1,Good,15056
1292,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44442
6859,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44415
5987,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44451
1757,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44452
3525,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,16136
3935,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,57,2,Moderate,16046
3934,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,41,1,Good,16046
526,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,41,1,Good,15074
1699,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44413
4403,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,16157
4753,2/26/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,48,1,Good,16142
4752,2/26/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,39,1,Good,16142
4989,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,16161
2877,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,57,2,Moderate,15061
2876,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,41,1,Good,15061
2403,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,57,2,Moderate,15042
5812,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44449
527,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,57,2,Moderate,15074
2047,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44454
6337,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44490
1234,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44406
5056,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44440
6685,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44505
4929,2/26/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,48,1,Good,16156
5929,2/26/2023,0,EST,Canton and Massillon,OH,40.7949,-81.4576,PM2.5,61,2,Moderate,44634
1408,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44514
1931,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44511
115,2/26/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,48,1,Good,16051
114,2/26/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,39,1,Good,16051
5579,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44438
2283,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,41,1,Good,15027
3112,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,41,1,Good,15015
1466,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44672
4576,2/26/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,39,1,Good,16140
4577,2/26/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,48,1,Good,16140
6103,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44460
4928,2/26/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,39,1,Good,16156
1873,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44423
3583,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,16160
6942,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44619
3113,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,57,2,Moderate,15015
5115,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44403
2284,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,57,2,Moderate,15027
175,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,16116
1815,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44506
4052,2/26/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,39,1,Good,16057
5870,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44512
349,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,57,2,Moderate,15003
348,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,41,1,Good,15003
5637,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44437
5463,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44436
5347,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44425
1989,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44609
2994,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,41,1,Good,15108
2995,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,57,2,Moderate,15108
1350,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44484
6395,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44493
233,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,16146
6279,2/26/2023,0,EST,Canton and Massillon,OH,40.7949,-81.4576,PM2.5,61,2,Moderate,44607
4461,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,16117
3231,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,57,2,Moderate,15143
3230,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,41,1,Good,15143
6627,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44510
6219,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44473
3698,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,41,1,Good,16024
4637,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,16141
2639,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,57,2,Moderate,15081
2638,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,41,1,Good,15081
5289,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44420
5521,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44443
3349,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,57,2,Moderate,16066
5696,2/26/2023,0,EST,Canton and Massillon,OH,40.7949,-81.4576,PM2.5,61,2,Moderate,44625
1583,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44515
4113,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,16102
882,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,16148
5231,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44408
1525,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44445
763,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,41,1,Good,15090
764,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,57,2,Moderate,15090
4287,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,16120
1116,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,57,2,Moderate,15086
2163,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44431
5754,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44446
4171,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,16112
2105,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44401
3467,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,16132
2521,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,57,2,Moderate,15046
2520,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,41,1,Good,15046
6045,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44455
3817,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,57,2,Moderate,16033
3348,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,41,1,Good,16066
824,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,16121
6743,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44507
6569,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44504
644,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,41,1,Good,15001
1115,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,41,1,Good,15086
645,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,57,2,Moderate,15001
4229,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,16115
998,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,57,2,Moderate,15005
3409,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,16105
997,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,41,1,Good,15005
4345,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,16143
1641,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44509
6161,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44471
3816,2/26/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,41,1,Good,16033
6511,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44503
1176,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,16159
6801,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,44555
4813,2/26/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,55,2,Moderate,16155
2286,2/27/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,66,2,Moderate,15027
1584,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,44515
176,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,16116
1351,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,44484
6628,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,44510
2106,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,44401
1990,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,44609
2996,2/27/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,34,1,Good,15108
4638,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,16141
4462,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,16117
883,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,16148
6162,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,44471
6396,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,44493
825,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,16121
3232,2/27/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,34,1,Good,15143
2997,2/27/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,66,2,Moderate,15108
3233,2/27/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,66,2,Moderate,15143
234,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,16146
2048,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,44454
5116,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,44403
3584,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,16160
1000,2/27/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,66,2,Moderate,15005
1874,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,44423
999,2/27/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,34,1,Good,15005
6104,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,44460
2523,2/27/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,66,2,Moderate,15046
4579,2/27/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,41,1,Good,16140
4578,2/27/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,35,1,Good,16140
6512,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,44503
1467,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,44672
3115,2/27/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,66,2,Moderate,15015
3114,2/27/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,34,1,Good,15015
6570,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,44504
4814,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,16155
5580,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,44438
6686,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,44505
5697,2/27/2023,0,EST,Canton and Massillon,OH,40.7949,-81.4576,PM2.5,57,2,Moderate,44625
2522,2/27/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,34,1,Good,15046
4172,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,16112
116,2/27/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,35,1,Good,16051
117,2/27/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,41,1,Good,16051
1409,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,44514
2164,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,44431
1932,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,44511
3468,2/27/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,51,2,Moderate,16132
